name,kind,K,Fp,KxFp,seed,epoch,loss,train_acc,val_acc,test_acc,sec_per_epoch,params
GAT_K4_F8,GAT,4,8,32,4,161,0.38727477192878723,0.9928571428571429,0.798,0.799,0.017962084006285295,46197
GAT_K4_F8,GAT,4,8,32,4,162,0.37356141209602356,0.9928571428571429,0.796,0.801,0.01864058300270699,46197
GAT_K4_F8,GAT,4,8,32,4,163,0.40919479727745056,0.9928571428571429,0.796,0.798,0.018084791023284197,46197
GAT_K4_F8,GAT,4,8,32,4,164,0.3914639353752136,0.9928571428571429,0.8,0.799,0.018537625001044944,46197
GAT_K4_F8,GAT,4,8,32,4,165,0.40635183453559875,0.9928571428571429,0.798,0.8,0.018442667002091184,46197
GAT_K4_F8,GAT,4,8,32,4,166,0.37851130962371826,0.9928571428571429,0.804,0.799,0.018819000018993393,46197
GAT_K4_F8,GAT,4,8,32,4,167,0.3953057825565338,0.9928571428571429,0.802,0.796,0.018760915991151705,46197
GAT_K4_F8,GAT,4,8,32,4,168,0.37472838163375854,0.9928571428571429,0.802,0.797,0.019058250007219613,46197
GAT_K4_F8,GAT,4,8,32,4,169,0.4212956428527832,0.9928571428571429,0.8,0.795,0.0176181249844376,46197
GAT_K4_F8,GAT,4,8,32,4,170,0.3564417064189911,0.9928571428571429,0.8,0.793,0.018475541000952944,46197
GAT_K4_F8,GAT,4,8,32,4,171,0.3363686501979828,0.9928571428571429,0.808,0.795,0.017670916015049443,46197
GAT_K4_F8,GAT,4,8,32,4,172,0.38948583602905273,0.9928571428571429,0.806,0.797,0.019184709002729505,46197
GAT_K4_F8,GAT,4,8,32,4,173,0.434816837310791,0.9928571428571429,0.802,0.797,0.018487666005967185,46197
GAT_K4_F8,GAT,4,8,32,4,174,0.3508346974849701,0.9928571428571429,0.798,0.799,0.018754207994788885,46197
GAT_K4_F8,GAT,4,8,32,4,175,0.372991681098938,0.9928571428571429,0.796,0.795,0.018425208021653816,46197
GAT_K4_F8,GAT,4,8,32,4,176,0.35102224349975586,0.9928571428571429,0.796,0.794,0.01771929202368483,46197
GAT_K4_F8,GAT,4,8,32,4,177,0.376781165599823,0.9928571428571429,0.796,0.791,0.016888791986275464,46197
GAT_K4_F8,GAT,4,8,32,4,178,0.36181342601776123,0.9928571428571429,0.796,0.789,0.017207584023708478,46197
GAT_K4_F8,GAT,4,8,32,4,179,0.34675753116607666,0.9928571428571429,0.794,0.789,0.01691066598868929,46197
GAT_K4_F8,GAT,4,8,32,4,180,0.4145485758781433,0.9928571428571429,0.796,0.79,0.017260583001188934,46197
GAT_K4_F8,GAT,4,8,32,4,181,0.3570563793182373,0.9928571428571429,0.798,0.792,0.016799208999145776,46197
GAT_K4_F8,GAT,4,8,32,4,182,0.3771611154079437,0.9928571428571429,0.798,0.792,0.01771237500361167,46197
GAT_K4_F8,GAT,4,8,32,4,183,0.32834717631340027,0.9928571428571429,0.798,0.791,0.017944666993571445,46197
GAT_K4_F8,GAT,4,8,32,4,184,0.3869515359401703,0.9928571428571429,0.8,0.793,0.01783483399776742,46197
GAT_K4_F8,GAT,4,8,32,4,185,0.3774995505809784,0.9928571428571429,0.798,0.792,0.017218166001839563,46197
GAT_K4_F8,GAT,4,8,32,4,186,0.36987927556037903,0.9928571428571429,0.798,0.789,0.017460333998315036,46197
GAT_K4_F8,GAT,4,8,32,4,187,0.40563878417015076,0.9928571428571429,0.794,0.789,0.01764379200176336,46197
GAT_K4_F8,GAT,4,8,32,4,188,0.3411734700202942,0.9928571428571429,0.796,0.793,0.01862920797429979,46197
GAT_K4_F8,GAT,4,8,32,4,189,0.37246450781822205,0.9928571428571429,0.802,0.793,0.01779545799945481,46197
GAT_K4_F8,GAT,4,8,32,4,190,0.385635644197464,0.9928571428571429,0.8,0.793,0.018478040990885347,46197
GAT_K4_F8,GAT,4,8,32,4,191,0.36453551054000854,0.9928571428571429,0.796,0.794,0.017342250008368865,46197
GAT_K4_F8,GAT,4,8,32,4,192,0.3022530674934387,0.9928571428571429,0.798,0.794,0.018852790992241353,46197
GAT_K4_F8,GAT,4,8,32,4,193,0.365178644657135,0.9928571428571429,0.794,0.794,0.01823741602129303,46197
GAT_K4_F8,GAT,4,8,32,4,194,0.3743700087070465,0.9928571428571429,0.794,0.796,0.018291041982593015,46197
GAT_K4_F8,GAT,4,8,32,4,195,0.34671035408973694,0.9928571428571429,0.79,0.794,0.017641374986851588,46197
GAT_K4_F8,GAT,4,8,32,4,196,0.3424057960510254,0.9928571428571429,0.794,0.794,0.018659082998055965,46197
GAT_K4_F8,GAT,4,8,32,4,197,0.326030433177948,0.9928571428571429,0.792,0.794,0.018464250024408102,46197
GAT_K4_F8,GAT,4,8,32,4,198,0.35534557700157166,0.9928571428571429,0.798,0.79,0.01870483299717307,46197
GAT_K4_F8,GAT,4,8,32,4,199,0.35220181941986084,0.9928571428571429,0.802,0.792,0.01776520800194703,46197
GAT_K4_F8,GAT,4,8,32,4,200,0.3039560317993164,0.9928571428571429,0.802,0.791,0.018445167021127418,46197
GAT_K8_F8,GAT,8,8,64,0,1,1.9457708597183228,0.4857142857142857,0.31,0.3,0.0208752500184346,92373
GAT_K8_F8,GAT,8,8,64,0,2,1.9357202053070068,0.6142857142857143,0.346,0.345,0.020306333986809477,92373
GAT_K8_F8,GAT,8,8,64,0,3,1.9274030923843384,0.7428571428571429,0.506,0.484,0.02089874999364838,92373
GAT_K8_F8,GAT,8,8,64,0,4,1.9179561138153076,0.8714285714285714,0.684,0.686,0.02106241599540226,92373
GAT_K8_F8,GAT,8,8,64,0,5,1.905202865600586,0.9357142857142857,0.754,0.758,0.020047957979841158,92373
GAT_K8_F8,GAT,8,8,64,0,6,1.8963878154754639,0.9428571428571428,0.78,0.763,0.020581416989443824,92373
GAT_K8_F8,GAT,8,8,64,0,7,1.8844102621078491,0.9571428571428572,0.794,0.781,0.020388208009535447,92373
GAT_K8_F8,GAT,8,8,64,0,8,1.8704555034637451,0.9428571428571428,0.792,0.781,0.020672084006946534,92373
GAT_K8_F8,GAT,8,8,64,0,9,1.8625096082687378,0.95,0.778,0.774,0.01968245900934562,92373
GAT_K8_F8,GAT,8,8,64,0,10,1.8438572883605957,0.9428571428571428,0.76,0.763,0.020112833997700363,92373
GAT_K8_F8,GAT,8,8,64,0,11,1.8337907791137695,0.95,0.75,0.759,0.020108458993490785,92373
GAT_K8_F8,GAT,8,8,64,0,12,1.824886441230774,0.95,0.754,0.758,0.0194925410032738,92373
GAT_K8_F8,GAT,8,8,64,0,13,1.8072572946548462,0.9428571428571428,0.762,0.762,0.018881791009334847,92373
GAT_K8_F8,GAT,8,8,64,0,14,1.792378544807434,0.9428571428571428,0.77,0.763,0.01920679199974984,92373
GAT_K8_F8,GAT,8,8,64,0,15,1.7778538465499878,0.9428571428571428,0.776,0.764,0.01902412498020567,92373
GAT_K8_F8,GAT,8,8,64,0,16,1.7636170387268066,0.9428571428571428,0.772,0.765,0.020348250021925196,92373
GAT_K8_F8,GAT,8,8,64,0,17,1.7538338899612427,0.95,0.776,0.767,0.018948166980408132,92373
GAT_K8_F8,GAT,8,8,64,0,18,1.7352180480957031,0.95,0.778,0.771,0.0196107090159785,92373
GAT_K8_F8,GAT,8,8,64,0,19,1.7171874046325684,0.95,0.776,0.781,0.019340708997333422,92373
GAT_K8_F8,GAT,8,8,64,0,20,1.7007490396499634,0.95,0.784,0.787,0.01945425002486445,92373
GAT_K8_F8,GAT,8,8,64,0,21,1.6627074480056763,0.95,0.784,0.79,0.018805375002557412,92373
GAT_K8_F8,GAT,8,8,64,0,22,1.6619724035263062,0.95,0.79,0.791,0.021044166991487145,92373
GAT_K8_F8,GAT,8,8,64,0,23,1.6400560140609741,0.95,0.79,0.789,0.020084834017325193,92373
GAT_K8_F8,GAT,8,8,64,0,24,1.6274456977844238,0.95,0.798,0.788,0.02059804101008922,92373
GAT_K8_F8,GAT,8,8,64,0,25,1.5942108631134033,0.95,0.798,0.788,0.02053054198040627,92373
GAT_K8_F8,GAT,8,8,64,0,26,1.602090835571289,0.95,0.798,0.788,0.020912707987008616,92373
GAT_K8_F8,GAT,8,8,64,0,27,1.567434549331665,0.95,0.794,0.786,0.020560124976327643,92373
GAT_K8_F8,GAT,8,8,64,0,28,1.5236119031906128,0.95,0.796,0.786,0.020850875007454306,92373
GAT_K8_F8,GAT,8,8,64,0,29,1.5359041690826416,0.95,0.802,0.785,0.020384040981298313,92373
GAT_K8_F8,GAT,8,8,64,0,30,1.511031985282898,0.9571428571428572,0.8,0.784,0.021038458013208583,92373
GAT_K8_F8,GAT,8,8,64,0,31,1.4978668689727783,0.9571428571428572,0.8,0.784,0.020450000010896474,92373
GAT_K8_F8,GAT,8,8,64,0,32,1.4612102508544922,0.9571428571428572,0.794,0.782,0.021354833006625995,92373
GAT_K8_F8,GAT,8,8,64,0,33,1.443644404411316,0.9571428571428572,0.796,0.78,0.02000674998271279,92373
GAT_K8_F8,GAT,8,8,64,0,34,1.4041142463684082,0.9571428571428572,0.794,0.781,0.021933167008683085,92373
GAT_K8_F8,GAT,8,8,64,0,35,1.3786249160766602,0.9571428571428572,0.792,0.785,0.020315540983574465,92373
GAT_K8_F8,GAT,8,8,64,0,36,1.3617267608642578,0.9571428571428572,0.79,0.786,0.02114337499369867,92373
GAT_K8_F8,GAT,8,8,64,0,37,1.3664495944976807,0.9571428571428572,0.796,0.787,0.02088195801479742,92373
GAT_K8_F8,GAT,8,8,64,0,38,1.3039216995239258,0.9571428571428572,0.798,0.789,0.02079879099619575,92373
GAT_K8_F8,GAT,8,8,64,0,39,1.2955679893493652,0.9571428571428572,0.802,0.791,0.02034245798131451,92373
GAT_K8_F8,GAT,8,8,64,0,40,1.2709883451461792,0.95,0.802,0.791,0.02068366698222235,92373
GAT_K8_F8,GAT,8,8,64,0,41,1.2525488138198853,0.95,0.802,0.79,0.020315541012678295,92373
GAT_K8_F8,GAT,8,8,64,0,42,1.2158669233322144,0.95,0.802,0.792,0.020886957994662225,92373
GAT_K8_F8,GAT,8,8,64,0,43,1.1984083652496338,0.9571428571428572,0.808,0.795,0.02011549999588169,92373
GAT_K8_F8,GAT,8,8,64,0,44,1.1820728778839111,0.9571428571428572,0.81,0.797,0.01970400000573136,92373
GAT_K8_F8,GAT,8,8,64,0,45,1.1520875692367554,0.9571428571428572,0.812,0.794,0.01851220801472664,92373
GAT_K8_F8,GAT,8,8,64,0,46,1.1152338981628418,0.9571428571428572,0.814,0.797,0.01941954201902263,92373
GAT_K8_F8,GAT,8,8,64,0,47,1.1209241151809692,0.9571428571428572,0.814,0.799,0.018799499986926094,92373
GAT_K8_F8,GAT,8,8,64,0,48,1.0917342901229858,0.9642857142857143,0.812,0.8,0.019381291000172496,92373
GAT_K8_F8,GAT,8,8,64,0,49,1.058215856552124,0.9642857142857143,0.812,0.798,0.01915850001387298,92373
GAT_K8_F8,GAT,8,8,64,0,50,1.0606255531311035,0.9642857142857143,0.808,0.801,0.019610250019468367,92373
GAT_K8_F8,GAT,8,8,64,0,51,1.0184578895568848,0.9642857142857143,0.81,0.808,0.018789458001265302,92373
GAT_K8_F8,GAT,8,8,64,0,52,0.9958832859992981,0.9642857142857143,0.808,0.812,0.019303750013932586,92373
GAT_K8_F8,GAT,8,8,64,0,53,0.9521838426589966,0.9642857142857143,0.814,0.815,0.01995483401697129,92373
GAT_K8_F8,GAT,8,8,64,0,54,0.9298000931739807,0.9642857142857143,0.816,0.819,0.020936999993864447,92373
GAT_K8_F8,GAT,8,8,64,0,55,0.8781529068946838,0.9714285714285714,0.816,0.821,0.020527334010694176,92373
GAT_K8_F8,GAT,8,8,64,0,56,0.9185113310813904,0.9714285714285714,0.814,0.82,0.02102345900493674,92373
GAT_K8_F8,GAT,8,8,64,0,57,0.8981831669807434,0.9714285714285714,0.818,0.823,0.01999095900100656,92373
GAT_K8_F8,GAT,8,8,64,0,58,0.854114830493927,0.9714285714285714,0.818,0.826,0.02075241701095365,92373
GAT_K8_F8,GAT,8,8,64,0,59,0.8580976128578186,0.9785714285714285,0.812,0.823,0.020140542008448392,92373
GAT_K8_F8,GAT,8,8,64,0,60,0.8139958381652832,0.9785714285714285,0.812,0.825,0.02095541698508896,92373
GAT_K8_F8,GAT,8,8,64,0,61,0.7794209718704224,0.9785714285714285,0.81,0.826,0.021370583010138944,92373
GAT_K8_F8,GAT,8,8,64,0,62,0.7896747589111328,0.9857142857142858,0.81,0.827,0.02129937501740642,92373
GAT_K8_F8,GAT,8,8,64,0,63,0.7863923907279968,0.9857142857142858,0.81,0.824,0.02015333401504904,92373
GAT_K8_F8,GAT,8,8,64,0,64,0.7341832518577576,0.9857142857142858,0.81,0.824,0.021090124995680526,92373
GAT_K8_F8,GAT,8,8,64,0,65,0.7572659850120544,0.9857142857142858,0.808,0.821,0.020917540998198092,92373
GAT_K8_F8,GAT,8,8,64,0,66,0.7350344061851501,0.9785714285714285,0.808,0.819,0.0214630410191603,92373
GAT_K8_F8,GAT,8,8,64,0,67,0.7513044476509094,0.9785714285714285,0.81,0.816,0.020745416986756027,92373
GAT_K8_F8,GAT,8,8,64,0,68,0.6855150461196899,0.9785714285714285,0.812,0.817,0.020540875004371628,92373
GAT_K8_F8,GAT,8,8,64,0,69,0.6744857430458069,0.9857142857142858,0.808,0.817,0.019901459018001333,92373
GAT_K8_F8,GAT,8,8,64,0,70,0.6941189765930176,0.9785714285714285,0.806,0.815,0.021136082999873906,92373
GAT_K8_F8,GAT,8,8,64,0,71,0.6308376789093018,0.9785714285714285,0.81,0.817,0.020194333017570898,92373
GAT_K8_F8,GAT,8,8,64,0,72,0.6761021614074707,0.9857142857142858,0.804,0.818,0.020730958000058308,92373
GAT_K8_F8,GAT,8,8,64,0,73,0.6416900157928467,0.9857142857142858,0.806,0.82,0.02101649998803623,92373
GAT_K8_F8,GAT,8,8,64,0,74,0.6126230955123901,0.9857142857142858,0.804,0.823,0.021154540998395532,92373
GAT_K8_F8,GAT,8,8,64,0,75,0.5804851055145264,0.9857142857142858,0.81,0.828,0.020541292004054412,92373
GAT_K8_F8,GAT,8,8,64,0,76,0.5838496088981628,0.9857142857142858,0.808,0.829,0.020624833996407688,92373
GAT_K8_F8,GAT,8,8,64,0,77,0.5966526865959167,0.9857142857142858,0.806,0.83,0.020182958018267527,92373
GAT_K8_F8,GAT,8,8,64,0,78,0.5664107799530029,0.9857142857142858,0.804,0.83,0.02103150001494214,92373
GAT_K8_F8,GAT,8,8,64,0,79,0.545893669128418,0.9857142857142858,0.802,0.832,0.01945120797608979,92373
GAT_K8_F8,GAT,8,8,64,0,80,0.5472739338874817,0.9857142857142858,0.806,0.832,0.01922004099469632,92373
GAT_K8_F8,GAT,8,8,64,0,81,0.5523258447647095,0.9857142857142858,0.808,0.826,0.01924958301242441,92373
GAT_K8_F8,GAT,8,8,64,0,82,0.5459057688713074,0.9857142857142858,0.81,0.824,0.019621374987764284,92373
GAT_K8_F8,GAT,8,8,64,0,83,0.547788679599762,0.9857142857142858,0.808,0.824,0.01908808300504461,92373
GAT_K8_F8,GAT,8,8,64,0,84,0.49254751205444336,0.9857142857142858,0.808,0.822,0.01924079199670814,92373
GAT_K8_F8,GAT,8,8,64,0,85,0.5021584033966064,0.9857142857142858,0.806,0.826,0.019773957988945767,92373
GAT_K8_F8,GAT,8,8,64,0,86,0.4739687144756317,0.9857142857142858,0.806,0.829,0.019540457986295223,92373
GAT_K8_F8,GAT,8,8,64,0,87,0.5014286637306213,0.9857142857142858,0.804,0.829,0.018819874996552244,92373
GAT_K8_F8,GAT,8,8,64,0,88,0.53294438123703,0.9857142857142858,0.806,0.826,0.019576082995627075,92373
GAT_K8_F8,GAT,8,8,64,0,89,0.4467250108718872,0.9857142857142858,0.8,0.826,0.020572417008224875,92373
GAT_K8_F8,GAT,8,8,64,0,90,0.47207319736480713,0.9857142857142858,0.802,0.825,0.021142750018043444,92373
GAT_K8_F8,GAT,8,8,64,0,91,0.4190099239349365,0.9857142857142858,0.804,0.828,0.02035612499457784,92373
GAT_K8_F8,GAT,8,8,64,0,92,0.4760536253452301,0.9857142857142858,0.802,0.827,0.021322667016647756,92373
GAT_K8_F8,GAT,8,8,64,0,93,0.44780299067497253,0.9857142857142858,0.804,0.828,0.020801416016183794,92373
GAT_K8_F8,GAT,8,8,64,0,94,0.41556692123413086,0.9857142857142858,0.804,0.828,0.021613000018987805,92373
GAT_K8_F8,GAT,8,8,64,0,95,0.4387502670288086,0.9857142857142858,0.802,0.827,0.02037949999794364,92373
GAT_K8_F8,GAT,8,8,64,0,96,0.44000378251075745,0.9857142857142858,0.804,0.826,0.020705375005491078,92373
GAT_K8_F8,GAT,8,8,64,0,97,0.4227631986141205,0.9857142857142858,0.804,0.824,0.02087254199432209,92373
GAT_K8_F8,GAT,8,8,64,0,98,0.4043920338153839,0.9857142857142858,0.804,0.826,0.02118841599440202,92373
GAT_K8_F8,GAT,8,8,64,0,99,0.41502049565315247,0.9857142857142858,0.802,0.823,0.020918457972584292,92373
GAT_K8_F8,GAT,8,8,64,0,100,0.36077767610549927,0.9857142857142858,0.802,0.823,0.020705917006125674,92373
GAT_K8_F8,GAT,8,8,64,0,101,0.43295910954475403,0.9857142857142858,0.802,0.821,0.020721624983707443,92373
GAT_K8_F8,GAT,8,8,64,0,102,0.4384492337703705,0.9857142857142858,0.8,0.821,0.020880916010355577,92373
GAT_K8_F8,GAT,8,8,64,0,103,0.40335285663604736,0.9857142857142858,0.8,0.82,0.020145874994341284,92373
GAT_K8_F8,GAT,8,8,64,0,104,0.3785044848918915,0.9857142857142858,0.802,0.817,0.020458040991798043,92373
GAT_K8_F8,GAT,8,8,64,0,105,0.3577548563480377,0.9857142857142858,0.798,0.816,0.020279666990973055,92373
GAT_K8_F8,GAT,8,8,64,0,106,0.40851905941963196,0.9857142857142858,0.794,0.816,0.020391832978930324,92373
GAT_K8_F8,GAT,8,8,64,0,107,0.4072817265987396,0.9857142857142858,0.788,0.817,0.0202436670078896,92373
GAT_K8_F8,GAT,8,8,64,0,108,0.42324671149253845,0.9857142857142858,0.792,0.816,0.02083837499958463,92373
GAT_K8_F8,GAT,8,8,64,0,109,0.3805828392505646,0.9857142857142858,0.792,0.82,0.02043775000493042,92373
GAT_K8_F8,GAT,8,8,64,0,110,0.3819498121738434,0.9857142857142858,0.792,0.821,0.02124383402406238,92373
GAT_K8_F8,GAT,8,8,64,0,111,0.4511776864528656,0.9857142857142858,0.794,0.82,0.019611333991633728,92373
GAT_K8_F8,GAT,8,8,64,0,112,0.35939106345176697,0.9857142857142858,0.798,0.824,0.020413999998709187,92373
GAT_K8_F8,GAT,8,8,64,0,113,0.4105876088142395,0.9857142857142858,0.802,0.82,0.019737666996661574,92373
GAT_K8_F8,GAT,8,8,64,0,114,0.3421851694583893,0.9857142857142858,0.802,0.82,0.019493874977342784,92373
GAT_K8_F8,GAT,8,8,64,0,115,0.3547774851322174,0.9857142857142858,0.8,0.823,0.018622332980157807,92373
GAT_K8_F8,GAT,8,8,64,0,116,0.3408834636211395,0.9857142857142858,0.802,0.824,0.01934712499496527,92373
GAT_K8_F8,GAT,8,8,64,0,117,0.32562685012817383,0.9857142857142858,0.802,0.822,0.019366250024177134,92373
GAT_K8_F8,GAT,8,8,64,0,118,0.3613470494747162,0.9857142857142858,0.8,0.82,0.01964616699842736,92373
GAT_K8_F8,GAT,8,8,64,0,119,0.30949699878692627,0.9857142857142858,0.798,0.82,0.019148207997204736,92373
GAT_K8_F8,GAT,8,8,64,0,120,0.35194575786590576,0.9857142857142858,0.796,0.816,0.020447791990591213,92373
GAT_K8_F8,GAT,8,8,64,0,121,0.3339609205722809,0.9857142857142858,0.794,0.817,0.02121733399690129,92373
GAT_K8_F8,GAT,8,8,64,0,122,0.3561801314353943,0.9857142857142858,0.796,0.815,0.0209229169995524,92373
GAT_K8_F8,GAT,8,8,64,0,123,0.33878037333488464,0.9857142857142858,0.794,0.815,0.020185208995826542,92373
GAT_K8_F8,GAT,8,8,64,0,124,0.34617576003074646,0.9857142857142858,0.794,0.816,0.020890083018457517,92373
GAT_K8_F8,GAT,8,8,64,0,125,0.3285723328590393,0.9857142857142858,0.79,0.817,0.020940166024956852,92373
GAT_K8_F8,GAT,8,8,64,0,126,0.3501671850681305,0.9857142857142858,0.788,0.815,0.02093033300479874,92373
GAT_K8_F8,GAT,8,8,64,0,127,0.32679200172424316,0.9857142857142858,0.784,0.817,0.02090541602228768,92373
GAT_K8_F8,GAT,8,8,64,0,128,0.32045289874076843,0.9857142857142858,0.784,0.816,0.021229125006357208,92373
GAT_K8_F8,GAT,8,8,64,0,129,0.3247416615486145,0.9857142857142858,0.788,0.814,0.02043054098612629,92373
GAT_K8_F8,GAT,8,8,64,0,130,0.3530128598213196,0.9857142857142858,0.792,0.814,0.020991917001083493,92373
GAT_K8_F8,GAT,8,8,64,0,131,0.33164623379707336,0.9857142857142858,0.792,0.814,0.020705000002635643,92373
GAT_K8_F8,GAT,8,8,64,0,132,0.3187653124332428,0.9928571428571429,0.792,0.815,0.02133862502523698,92373
GAT_K8_F8,GAT,8,8,64,0,133,0.32258978486061096,0.9928571428571429,0.798,0.816,0.020550957997329533,92373
GAT_K8_F8,GAT,8,8,64,0,134,0.36824700236320496,0.9928571428571429,0.798,0.816,0.020879459014395252,92373
GAT_K8_F8,GAT,8,8,64,0,135,0.31516939401626587,0.9928571428571429,0.798,0.816,0.020427041017683223,92373
GAT_K8_F8,GAT,8,8,64,0,136,0.332809716463089,0.9928571428571429,0.802,0.819,0.020765416993526742,92373
GAT_K8_F8,GAT,8,8,64,0,137,0.3004514276981354,0.9928571428571429,0.8,0.82,0.02039766698726453,92373
GAT_K8_F8,GAT,8,8,64,0,138,0.31484365463256836,0.9928571428571429,0.8,0.818,0.021305000002030283,92373
GAT_K8_F8,GAT,8,8,64,0,139,0.2926539182662964,0.9928571428571429,0.798,0.816,0.02043699999921955,92373
GAT_K8_F8,GAT,8,8,64,0,140,0.2878037989139557,0.9857142857142858,0.792,0.814,0.02094345900695771,92373
GAT_K8_F8,GAT,8,8,64,0,141,0.3390679359436035,0.9857142857142858,0.794,0.812,0.020500541984802112,92373
GAT_K8_F8,GAT,8,8,64,0,142,0.3577750325202942,0.9857142857142858,0.794,0.815,0.02072966701234691,92373
GAT_K8_F8,GAT,8,8,64,0,143,0.338106632232666,0.9857142857142858,0.79,0.81,0.019160790980095044,92373
GAT_K8_F8,GAT,8,8,64,0,144,0.29416924715042114,0.9857142857142858,0.788,0.81,0.020309334009652957,92373
GAT_K8_F8,GAT,8,8,64,0,145,0.3060687482357025,0.9857142857142858,0.788,0.812,0.019382541999220848,92373
GAT_K8_F8,GAT,8,8,64,0,146,0.2862726151943207,0.9857142857142858,0.788,0.812,0.019943624996813014,92373
GAT_K8_F8,GAT,8,8,64,0,147,0.2915266454219818,0.9928571428571429,0.79,0.811,0.019630041002528742,92373
GAT_K8_F8,GAT,8,8,64,0,148,0.27829989790916443,0.9928571428571429,0.792,0.814,0.02012004202697426,92373
GAT_K8_F8,GAT,8,8,64,0,149,0.2863784730434418,0.9928571428571429,0.792,0.813,0.019555459002731368,92373
GAT_K8_F8,GAT,8,8,64,0,150,0.275565505027771,1.0,0.794,0.818,0.02011558401864022,92373
GAT_K8_F8,GAT,8,8,64,0,151,0.32021602988243103,1.0,0.792,0.817,0.019407540996326134,92373
GAT_K8_F8,GAT,8,8,64,0,152,0.308153361082077,1.0,0.798,0.818,0.020086499978788197,92373
GAT_K8_F8,GAT,8,8,64,0,153,0.303057461977005,1.0,0.798,0.822,0.021133792004548013,92373
GAT_K8_F8,GAT,8,8,64,0,154,0.2850886583328247,1.0,0.806,0.824,0.021925957989878953,92373
GAT_K8_F8,GAT,8,8,64,0,155,0.26453128457069397,1.0,0.804,0.821,0.020478125021327287,92373
GAT_K8_F8,GAT,8,8,64,0,156,0.2654835879802704,1.0,0.804,0.819,0.020943625015206635,92373
GAT_K8_F8,GAT,8,8,64,0,157,0.30761879682540894,1.0,0.802,0.817,0.020363541989354417,92373
GAT_K8_F8,GAT,8,8,64,0,158,0.27447909116744995,1.0,0.796,0.816,0.02175145799992606,92373
GAT_K8_F8,GAT,8,8,64,0,159,0.29321566224098206,1.0,0.796,0.813,0.020887999999104068,92373
GAT_K8_F8,GAT,8,8,64,0,160,0.2824346721172333,1.0,0.798,0.814,0.0226464580046013,92373
GAT_K8_F8,GAT,8,8,64,0,161,0.2604295313358307,1.0,0.798,0.814,0.02213470797869377,92373
GAT_K8_F8,GAT,8,8,64,0,162,0.3021704852581024,1.0,0.798,0.813,0.021051666990388185,92373
GAT_K8_F8,GAT,8,8,64,0,163,0.277187317609787,1.0,0.794,0.812,0.02036320901243016,92373
GAT_K8_F8,GAT,8,8,64,0,164,0.2732425928115845,0.9928571428571429,0.788,0.815,0.02108962499187328,92373
GAT_K8_F8,GAT,8,8,64,0,165,0.28160572052001953,0.9928571428571429,0.78,0.811,0.020445458008907735,92373
GAT_K8_F8,GAT,8,8,64,0,166,0.26274800300598145,0.9928571428571429,0.778,0.808,0.020850166998570785,92373
GAT_K8_F8,GAT,8,8,64,0,167,0.2350500077009201,0.9928571428571429,0.776,0.806,0.020166125003015622,92373
GAT_K8_F8,GAT,8,8,64,0,168,0.2964478135108948,0.9928571428571429,0.778,0.807,0.021034875011537224,92373
GAT_K8_F8,GAT,8,8,64,0,169,0.2996249496936798,0.9928571428571429,0.78,0.812,0.02078495899331756,92373
GAT_K8_F8,GAT,8,8,64,0,170,0.25240999460220337,0.9928571428571429,0.784,0.811,0.021048750000772998,92373
GAT_K8_F8,GAT,8,8,64,0,171,0.24455541372299194,1.0,0.788,0.818,0.020239208999555558,92373
GAT_K8_F8,GAT,8,8,64,0,172,0.251655638217926,1.0,0.794,0.821,0.020741499989526346,92373
GAT_K8_F8,GAT,8,8,64,0,173,0.23572954535484314,1.0,0.798,0.816,0.020743333996506408,92373
GAT_K8_F8,GAT,8,8,64,0,174,0.2564569413661957,1.0,0.802,0.813,0.020919208007398993,92373
GAT_K8_F8,GAT,8,8,64,0,175,0.25336137413978577,1.0,0.8,0.813,0.020686542004114017,92373
GAT_K8_F8,GAT,8,8,64,0,176,0.27487713098526,1.0,0.8,0.815,0.02087679097894579,92373
GAT_K8_F8,GAT,8,8,64,0,177,0.273208349943161,1.0,0.8,0.815,0.020445834001293406,92373
GAT_K8_F8,GAT,8,8,64,0,178,0.3057674169540405,1.0,0.798,0.813,0.019631541974376887,92373
GAT_K8_F8,GAT,8,8,64,0,179,0.2721462845802307,1.0,0.796,0.814,0.019391375011764467,92373
GAT_K8_F8,GAT,8,8,64,0,180,0.2646588981151581,1.0,0.794,0.817,0.020293708017561585,92373
GAT_K8_F8,GAT,8,8,64,0,181,0.2844773828983307,1.0,0.792,0.817,0.019303499982925132,92373
GAT_K8_F8,GAT,8,8,64,0,182,0.267088383436203,1.0,0.788,0.816,0.02133637497900054,92373
GAT_K8_F8,GAT,8,8,64,0,183,0.2646862268447876,1.0,0.79,0.815,0.019130333996145055,92373
GAT_K8_F8,GAT,8,8,64,0,184,0.2507566809654236,1.0,0.788,0.815,0.020484000007854775,92373
GAT_K8_F8,GAT,8,8,64,0,185,0.2507997453212738,1.0,0.79,0.815,0.01977833401178941,92373
GAT_K8_F8,GAT,8,8,64,0,186,0.25173836946487427,1.0,0.79,0.814,0.020129667012952268,92373
GAT_K8_F8,GAT,8,8,64,0,187,0.23695935308933258,1.0,0.79,0.812,0.020742916007293388,92373
GAT_K8_F8,GAT,8,8,64,0,188,0.26732337474823,1.0,0.788,0.811,0.021580375003395602,92373
GAT_K8_F8,GAT,8,8,64,0,189,0.2221752256155014,1.0,0.786,0.815,0.02033729199320078,92373
